study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB23009	SAMEA104348658	ERS1973636	ERX2229492	ERR2173049	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2173049/ERR2173049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2173049/ERR2173049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2173049	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2173049		
PRJEB23009	SAMEA104348659	ERS1973637	ERX2229493	ERR2173050	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2173050/ERR2173050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2173050/ERR2173050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2173050	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2173050		
PRJEB23009	SAMEA104348660	ERS1973638	ERX2229494	ERR2173051	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2173051/ERR2173051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2173051/ERR2173051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003108.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003108.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2173051	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2173051		
PRJEB23009	SAMEA104348661	ERS1973639	ERX2229495	ERR2173052	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2173052/ERR2173052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2173052/ERR2173052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003112.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003112.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2173052	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2173052		
PRJEB23009	SAMEA104348662	ERS1973640	ERX2229496	ERR2173053	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2173053/ERR2173053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2173053/ERR2173053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003115.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003115.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2173053	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2173053		
PRJEB23009	SAMEA104348663	ERS1973641	ERX2229497	ERR2173054	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2173054/ERR2173054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2173054/ERR2173054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003119.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003119.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2173054	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2173054		
PRJEB23009	SAMEA104348664	ERS1973642	ERX2229498	ERR2173055	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2173055/ERR2173055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2173055/ERR2173055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003123.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003123.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2173055	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2173055		
PRJEB23009	SAMEA104348665	ERS1973643	ERX2229499	ERR2173056	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2173056/ERR2173056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2173056/ERR2173056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003124.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003124.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2173056	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2173056		
PRJEB23009	SAMEA104348666	ERS1973644	ERX2229500	ERR2173057	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2173057/ERR2173057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2173057/ERR2173057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003125.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003125.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2173057	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2173057		
PRJEB23009	SAMEA104348667	ERS1973645	ERX2229501	ERR2173058	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2173058/ERR2173058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2173058/ERR2173058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003126.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003126.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2173058	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2173058		
PRJEB23009	SAMEA104348668	ERS1973646	ERX2229502	ERR2173059	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2173059/ERR2173059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2173059/ERR2173059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003127.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003127.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2173059	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2173059		
PRJEB23009	SAMEA104348669	ERS1973647	ERX2229503	ERR2173060	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2173060/ERR2173060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2173060/ERR2173060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003128.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003128.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2173060	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2173060		
PRJEB23009	SAMEA104348670	ERS1973648	ERX2229504	ERR2173061	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2173061/ERR2173061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2173061/ERR2173061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003129.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003129.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2173061	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2173061		
PRJEB23009	SAMEA104348671	ERS1973649	ERX2229505	ERR2173062	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2173062/ERR2173062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2173062/ERR2173062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003132.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2173062	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2173062		
PRJEB23009	SAMEA104348672	ERS1973650	ERX2229506	ERR2173063	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2173063/ERR2173063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2173063/ERR2173063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2173063	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2173063		
PRJEB23009	SAMEA104348673	ERS1973651	ERX2229507	ERR2173064	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2173064/ERR2173064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2173064/ERR2173064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2173064	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2173064		
PRJEB23009	SAMEA104348674	ERS1973652	ERX2229508	ERR2173065	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2173065/ERR2173065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2173065/ERR2173065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2173065	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2173065		
PRJEB23009	SAMEA104348675	ERS1973653	ERX2229509	ERR2173066	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2173066/ERR2173066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2173066/ERR2173066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003207.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003207.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2173066	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2173066		
PRJEB23009	SAMEA104348676	ERS1973654	ERX2229510	ERR2173067	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2173067/ERR2173067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2173067/ERR2173067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2173067	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2173067		
PRJEB23009	SAMEA104348677	ERS1973655	ERX2229511	ERR2173068	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2173068/ERR2173068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2173068/ERR2173068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2173068	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2173068		
PRJEB23009	SAMEA104348678	ERS1973656	ERX2229512	ERR2173069	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2173069/ERR2173069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2173069/ERR2173069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2173069	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2173069		
PRJEB23009	SAMEA104348679	ERS1973657	ERX2229513	ERR2173070	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2173070/ERR2173070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2173070/ERR2173070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2173070	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2173070		
PRJEB23009	SAMEA104348680	ERS1973658	ERX2229514	ERR2173071	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2173071/ERR2173071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2173071/ERR2173071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003213.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003213.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2173071	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2173071		
PRJEB23009	SAMEA104348681	ERS1973659	ERX2229515	ERR2173072	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2173072/ERR2173072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2173072/ERR2173072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2173072	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2173072		
PRJEB23009	SAMEA104348682	ERS1973660	ERX2229516	ERR2173073	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2173073/ERR2173073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2173073/ERR2173073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003215.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003215.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2173073	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2173073		
PRJEB23009	SAMEA104348683	ERS1973661	ERX2229517	ERR2173074	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2173074/ERR2173074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2173074/ERR2173074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2173074	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2173074		
PRJEB23009	SAMEA104348684	ERS1973662	ERX2229518	ERR2173075	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2173075/ERR2173075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2173075/ERR2173075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2173075	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2173075		
PRJEB23009	SAMEA104348685	ERS1973663	ERX2229519	ERR2173076	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2173076/ERR2173076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2173076/ERR2173076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2173076	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2173076		
PRJEB23009	SAMEA104348686	ERS1973664	ERX2229520	ERR2173077	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2173077/ERR2173077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2173077/ERR2173077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2173077	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2173077		
PRJEB23009	SAMEA104348687	ERS1973665	ERX2229521	ERR2173078	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2173078/ERR2173078.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2173078/ERR2173078.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2173078	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2173078		
PRJEB23009	SAMEA104348688	ERS1973666	ERX2229522	ERR2173079	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2173079/ERR2173079.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2173079/ERR2173079.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003222.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003222.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2173079	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2173079		
PRJEB23009	SAMEA104348689	ERS1973667	ERX2229523	ERR2173080	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2173080/ERR2173080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2173080/ERR2173080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003223.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003223.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2173080	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2173080		
PRJEB23009	SAMEA104348690	ERS1973668	ERX2229524	ERR2173081	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2173081/ERR2173081.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2173081/ERR2173081.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003225.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2173081	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2173081		
PRJEB23009	SAMEA104348691	ERS1973669	ERX2229525	ERR2173082	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2173082/ERR2173082.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2173082/ERR2173082.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003226.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2173082	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2173082		
PRJEB23009	SAMEA104348692	ERS1973670	ERX2229526	ERR2173083	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2173083/ERR2173083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2173083/ERR2173083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003227.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2173083	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2173083		
PRJEB23009	SAMEA104348693	ERS1973671	ERX2229527	ERR2173084	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2173084/ERR2173084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2173084/ERR2173084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003228.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2173084	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2173084		
PRJEB23009	SAMEA104348694	ERS1973672	ERX2229528	ERR2173085	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2173085/ERR2173085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2173085/ERR2173085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003229.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003229.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2173085	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2173085		
PRJEB23009	SAMEA104348695	ERS1973673	ERX2229529	ERR2173086	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2173086/ERR2173086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2173086/ERR2173086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003231.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003231.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2173086	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2173086		
PRJEB23009	SAMEA104348696	ERS1973674	ERX2229530	ERR2173087	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2173087/ERR2173087.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2173087/ERR2173087.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1003232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2173087	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2173087		
